Wavelength	Xsec_Nan
213.15701	0.01188
213.15811	0.01192
213.1592	0.01199
213.1603	0.01205
213.16139	0.01209
213.16249	0.01209
213.16358	0.01205
213.16468	0.012
213.16577	0.01194
213.16687	0.01189
213.16796	0.01185
213.16906	0.01184
213.17016	0.01184
213.17125	0.01185
213.17235	0.01186
213.17344	0.01189
213.17454	0.01192
213.17563	0.01197
213.17673	0.01202
213.17782	0.01207
213.17892	0.01212
213.18002	0.01215
213.18111	0.01216
213.18221	0.01216
213.1833	0.01213
213.1844	0.01208
213.18549	0.01202
213.18659	0.01197
213.18769	0.01194
213.18878	0.01196
213.18988	0.01202
213.19097	0.0121
213.19207	0.01215
213.19316	0.01216
213.19426	0.01211
213.19536	0.01204
213.19645	0.01198
213.19755	0.01195
213.19864	0.01197
213.19974	0.01201
213.20083	0.01206
213.20193	0.01209
213.20303	0.01209
213.20412	0.01205
213.20522	0.01197
213.20631	0.01188
213.20741	0.01181
213.20851	0.01176
213.2096	0.01174
213.2107	0.01176
213.21179	0.0118
213.21289	0.01186
213.21399	0.01193
213.21508	0.012
213.21618	0.01205
213.21727	0.01208
213.21837	0.01206
213.21947	0.01201
213.22056	0.01193
213.22166	0.01186
213.22275	0.01183
213.22385	0.01183
213.22495	0.01188
213.22604	0.01196
213.22714	0.01204
213.22823	0.01212
213.22933	0.01219
213.23043	0.01223
213.23152	0.01223
213.23262	0.01218
213.23372	0.01209
213.23481	0.01198
213.23591	0.01189
213.237	0.01184
213.2381	0.01183
213.2392	0.01186
213.24029	0.0119
213.24139	0.01193
213.24249	0.01194
213.24358	0.01193
213.24468	0.01195
213.24577	0.012
213.24687	0.01208
213.24797	0.01217
213.24906	0.01222
213.25016	0.01221
213.25126	0.01215
213.25235	0.01205
213.25345	0.01195
213.25454	0.01188
213.25564	0.01184
213.25674	0.01184
213.25783	0.01188
213.25893	0.01192
213.26003	0.01198
213.26112	0.01204
213.26222	0.01211
213.26332	0.01218
213.26441	0.01222
213.26551	0.01222
213.26661	0.01218
213.2677	0.01214
213.2688	0.01212
213.2699	0.01212
213.27099	0.01214
213.27209	0.01215
213.27319	0.01214
213.27428	0.0121
213.27538	0.01203
213.27647	0.01195
213.27757	0.01189
213.27867	0.01186
213.27976	0.01186
213.28086	0.01189
213.28196	0.01191
213.28305	0.01193
213.28415	0.01193
213.28525	0.01192
213.28634	0.01189
213.28744	0.01186
213.28854	0.01184
213.28964	0.01185
213.29073	0.01189
213.29183	0.01196
213.29293	0.01202
213.29402	0.01207
213.29512	0.0121
213.29622	0.01212
213.29731	0.01215
213.29841	0.01218
213.29951	0.01223
213.3006	0.01226
213.3017	0.01225
213.3028	0.0122
213.30389	0.01211
213.30499	0.01199
213.30609	0.0119
213.30718	0.01183
213.30828	0.01181
213.30938	0.0118
213.31048	0.01179
213.31157	0.01179
213.31267	0.0118
213.31377	0.01183
213.31486	0.01187
213.31596	0.01192
213.31706	0.01195
213.31815	0.01196
213.31925	0.01196
213.32035	0.01197
213.32145	0.01199
213.32254	0.01199
213.32364	0.01198
213.32474	0.01195
213.32583	0.01191
213.32693	0.01188
213.32803	0.0119
213.32913	0.01196
213.33022	0.01205
213.33132	0.01216
213.33242	0.01224
213.33351	0.01229
213.33461	0.0123
213.33571	0.0123
213.33681	0.0123
213.3379	0.01232
213.339	0.01235
213.3401	0.01238
213.3412	0.01239
213.34229	0.01237
213.34339	0.01231
213.34449	0.01224
213.34558	0.01217
213.34668	0.01213
213.34778	0.0121
213.34888	0.01208
213.34997	0.01207
213.35107	0.01207
213.35217	0.01205
213.35327	0.01202
213.35436	0.01198
213.35546	0.01195
213.35656	0.01193
213.35766	0.01195
213.35875	0.01201
213.35985	0.01207
213.36095	0.0121
213.36205	0.0121
213.36314	0.01207
213.36424	0.01206
213.36534	0.01211
213.36644	0.01221
213.36753	0.01232
213.36863	0.01238
213.36973	0.01236
213.37083	0.01229
213.37192	0.0122
213.37302	0.01215
213.37412	0.01215
213.37522	0.01218
213.37631	0.01222
213.37741	0.01224
213.37851	0.01224
213.37961	0.01222
213.3807	0.01222
213.3818	0.01222
213.3829	0.01224
213.384	0.01226
213.3851	0.01228
213.38619	0.01228
213.38729	0.01227
213.38839	0.01226
213.38949	0.01226
213.39058	0.01228
213.39168	0.0123
213.39278	0.01231
213.39388	0.01229
213.39498	0.01224
213.39607	0.01219
213.39717	0.01216
213.39827	0.01217
213.39937	0.01219
213.40047	0.01219
213.40156	0.01217
213.40266	0.01214
213.40376	0.01214
213.40486	0.01218
213.40595	0.01226
213.40705	0.01235
213.40815	0.01241
213.40925	0.01245
213.41035	0.01245
213.41144	0.01243
213.41254	0.0124
213.41364	0.01235
213.41474	0.01231
213.41584	0.01227
213.41693	0.01224
213.41803	0.01225
213.41913	0.01228
213.42023	0.01232
213.42133	0.01234
213.42243	0.01232
213.42352	0.01227
213.42462	0.01221
213.42572	0.01216
213.42682	0.01213
213.42792	0.01212
213.42901	0.0121
213.43011	0.01208
213.43121	0.01206
213.43231	0.01206
213.43341	0.01209
213.43451	0.01212
213.4356	0.01216
213.4367	0.01219
213.4378	0.01222
213.4389	0.01225
213.44	0.01228
213.4411	0.01228
213.44219	0.01225
213.44329	0.01222
213.44439	0.01219
213.44549	0.01217
213.44659	0.01215
213.44769	0.01211
213.44878	0.01208
213.44988	0.01206
213.45098	0.01208
213.45208	0.01215
213.45318	0.01226
213.45428	0.01237
213.45537	0.01243
213.45647	0.01242
213.45757	0.01237
213.45867	0.0123
213.45977	0.01222
213.46087	0.01218
213.46197	0.01216
213.46306	0.01217
213.46416	0.01221
213.46526	0.01227
213.46636	0.01233
213.46746	0.01237
213.46856	0.01238
213.46966	0.01234
213.47075	0.01226
213.47185	0.01219
213.47295	0.01216
213.47405	0.01217
213.47515	0.01223
213.47625	0.01228
213.47735	0.01231
213.47844	0.01231
213.47954	0.01227
213.48064	0.01225
213.48174	0.01225
213.48284	0.01229
213.48394	0.01233
213.48504	0.01236
213.48614	0.01238
213.48723	0.0124
213.48833	0.01244
213.48943	0.01249
213.49053	0.01253
213.49163	0.01254
213.49273	0.0125
213.49383	0.01243
213.49493	0.01234
213.49602	0.01227
213.49712	0.01223
213.49822	0.01221
213.49932	0.01221
213.50042	0.01222
213.50152	0.01222
213.50262	0.0122
213.50372	0.01218
213.50482	0.01216
213.50592	0.01216
213.50701	0.01218
213.50811	0.0122
213.50921	0.01222
213.51031	0.01224
213.51141	0.01226
213.51251	0.01227
213.51361	0.01227
213.51471	0.01227
213.51581	0.01227
213.51691	0.01227
213.518	0.01228
213.5191	0.01229
213.5202	0.01231
213.5213	0.01233
213.5224	0.01232
213.5235	0.01229
213.5246	0.01223
213.5257	0.01215
213.5268	0.0121
213.5279	0.01208
213.529	0.0121
213.5301	0.01213
213.53119	0.01216
213.53229	0.01218
213.53339	0.0122
213.53449	0.01221
213.53559	0.0122
213.53669	0.01218
213.53779	0.01217
213.53889	0.01218
213.53999	0.01224
213.54109	0.01232
213.54219	0.0124
213.54329	0.01246
213.54439	0.01248
213.54549	0.01249
213.54659	0.0125
213.54768	0.01253
213.54878	0.01256
213.54988	0.01259
213.55098	0.0126
213.55208	0.01259
213.55318	0.01257
213.55428	0.01256
213.55538	0.01255
213.55648	0.01256
213.55758	0.0126
213.55868	0.01265
213.55978	0.0127
213.56088	0.01273
213.56198	0.01272
213.56308	0.01268
213.56418	0.01263
213.56528	0.01259
213.56638	0.01258
213.56748	0.01261
213.56858	0.01264
213.56968	0.01265
213.57078	0.01264
213.57187	0.01261
213.57297	0.01257
213.57407	0.01253
213.57517	0.01248
213.57627	0.01241
213.57737	0.01235
213.57847	0.0123
213.57957	0.01226
213.58067	0.01225
213.58177	0.01224
213.58287	0.01225
213.58397	0.01228
213.58507	0.01233
213.58617	0.0124
213.58727	0.01246
213.58837	0.01249
213.58947	0.01248
213.59057	0.01245
213.59167	0.0124
213.59277	0.01236
213.59387	0.01235
213.59497	0.01238
213.59607	0.01241
213.59717	0.01243
213.59827	0.01242
213.59937	0.01237
213.60047	0.01233
213.60157	0.0123
213.60267	0.01231
213.60377	0.01234
213.60487	0.01237
213.60597	0.01239
213.60707	0.01239
213.60817	0.01238
213.60927	0.01239
213.61037	0.01242
213.61147	0.01246
213.61257	0.01247
213.61367	0.01245
213.61477	0.01239
213.61587	0.01234
213.61697	0.01231
213.61807	0.01231
213.61917	0.01232
213.62027	0.01234
213.62137	0.01235
213.62247	0.01235
213.62357	0.01236
213.62467	0.01238
213.62577	0.01241
213.62687	0.01247
213.62797	0.01253
213.62907	0.0126
213.63017	0.01262
213.63127	0.01258
213.63237	0.0125
213.63347	0.01241
213.63457	0.01235
213.63567	0.01234
213.63677	0.01236
213.63787	0.01238
213.63898	0.01238
213.64008	0.01236
213.64118	0.01233
213.64228	0.01231
213.64338	0.01228
213.64448	0.01226
213.64558	0.01226
213.64668	0.01228
213.64778	0.01234
213.64888	0.01242
213.64998	0.01251
213.65108	0.01257
213.65218	0.0126
213.65328	0.01258
213.65438	0.01255
213.65548	0.01253
213.65658	0.01253
213.65768	0.01255
213.65878	0.01255
213.65988	0.01251
213.66098	0.01244
213.66209	0.01238
213.66319	0.01235
213.66429	0.0124
213.66539	0.0125
213.66649	0.01263
213.66759	0.01272
213.66869	0.01275
213.66979	0.01274
213.67089	0.0127
213.67199	0.01267
213.67309	0.01265
213.67419	0.01262
213.67529	0.01259
213.67639	0.01255
213.67749	0.0125
213.6786	0.01246
213.6797	0.01244
213.6808	0.01243
213.6819	0.01244
213.683	0.01247
213.6841	0.0125
213.6852	0.01251
213.6863	0.01251
213.6874	0.01249
213.6885	0.01247
213.6896	0.01245
213.6907	0.01245
213.69181	0.01248
213.69291	0.01253
213.69401	0.0126
213.69511	0.01267
213.69621	0.01271
213.69731	0.01273
213.69841	0.01272
213.69951	0.01269
213.70061	0.01267
213.70171	0.01265
213.70281	0.01264
213.70392	0.01263
213.70502	0.01262
213.70612	0.0126
213.70722	0.01259
213.70832	0.01259
213.70942	0.01259
213.71052	0.01259
213.71162	0.01258
213.71272	0.01255
213.71383	0.01252
213.71493	0.01249
213.71603	0.01246
213.71713	0.01243
213.71823	0.01242
213.71933	0.01241
213.72043	0.01242
213.72153	0.01245
213.72263	0.01249
213.72374	0.01256
213.72484	0.01264
213.72594	0.01271
213.72704	0.01276
213.72814	0.01277
213.72924	0.01274
213.73034	0.01268
213.73144	0.01262
213.73255	0.01258
213.73365	0.01257
213.73475	0.0126
213.73585	0.01263
213.73695	0.01266
213.73805	0.01268
213.73915	0.01268
213.74026	0.01265
213.74136	0.0126
213.74246	0.01253
213.74356	0.01245
213.74466	0.0124
213.74576	0.01237
213.74686	0.01237
213.74797	0.01238
213.74907	0.01238
213.75017	0.01238
213.75127	0.0124
213.75237	0.01244
213.75347	0.01251
213.75457	0.01259
213.75568	0.01267
213.75678	0.0127
213.75788	0.0127
213.75898	0.01267
213.76008	0.01264
213.76118	0.0126
213.76229	0.01257
213.76339	0.01253
213.76449	0.01248
213.76559	0.01244
213.76669	0.0124
213.76779	0.01239
213.7689	0.01241
213.77	0.01244
213.7711	0.01245
213.7722	0.01246
213.7733	0.01245
213.7744	0.01246
213.77551	0.01249
213.77661	0.01254
213.77771	0.01261
213.77881	0.01265
213.77991	0.01268
213.78101	0.0127
213.78212	0.01271
213.78322	0.01274
213.78432	0.01279
213.78542	0.01285
213.78652	0.0129
213.78763	0.01293
213.78873	0.01292
213.78983	0.01289
213.79093	0.01284
213.79203	0.0128
213.79314	0.01277
213.79424	0.01276
213.79534	0.01275
213.79644	0.01275
213.79754	0.01275
213.79865	0.01275
213.79975	0.01273
213.80085	0.0127
213.80195	0.01268
213.80305	0.01267
213.80416	0.01267
213.80526	0.01268
213.80636	0.0127
213.80746	0.01272
213.80856	0.01273
213.80967	0.01272
213.81077	0.0127
213.81187	0.01268
213.81297	0.01266
213.81407	0.01267
213.81518	0.01271
213.81628	0.01276
213.81738	0.01282
213.81848	0.01289
213.81959	0.01296
213.82069	0.013
213.82179	0.013
213.82289	0.01297
213.82399	0.01293
213.8251	0.01291
213.8262	0.01291
213.8273	0.01291
213.8284	0.01288
213.82951	0.01281
213.83061	0.01271
213.83171	0.01261
213.83281	0.01256
213.83392	0.01257
213.83502	0.01263
213.83612	0.01271
213.83722	0.01278
213.83832	0.01282
213.83943	0.01281
213.84053	0.01277
213.84163	0.01272
213.84273	0.01268
213.84384	0.01265
213.84494	0.01264
213.84604	0.01263
213.84714	0.01262
213.84825	0.01262
213.84935	0.01263
213.85045	0.01266
213.85155	0.0127
213.85266	0.01272
213.85376	0.01272
213.85486	0.0127
213.85596	0.01267
213.85707	0.01264
213.85817	0.01263
213.85927	0.01263
213.86038	0.01264
213.86148	0.01267
213.86258	0.01271
213.86368	0.01277
213.86479	0.01284
213.86589	0.01292
213.86699	0.01299
213.86809	0.01303
213.8692	0.01304
213.8703	0.01302
213.8714	0.01299
213.8725	0.01295
213.87361	0.01291
213.87471	0.01287
213.87581	0.01281
213.87692	0.01274
213.87802	0.01269
213.87912	0.01267
213.88022	0.0127
213.88133	0.01275
213.88243	0.01282
213.88353	0.01288
213.88464	0.01293
213.88574	0.01296
213.88684	0.01296
213.88794	0.01294
213.88905	0.01288
213.89015	0.01282
213.89125	0.01274
213.89236	0.01267
213.89346	0.0126
213.89456	0.01254
213.89567	0.01251
213.89677	0.01248
213.89787	0.01248
213.89897	0.01248
213.90008	0.0125
213.90118	0.01254
213.90228	0.0126
213.90339	0.01267
213.90449	0.01273
213.90559	0.01277
213.9067	0.01278
213.9078	0.01278
213.9089	0.01277
213.91001	0.01276
213.91111	0.01275
213.91221	0.01274
213.91331	0.01273
213.91442	0.01275
213.91552	0.01281
213.91662	0.01288
213.91773	0.01294
213.91883	0.01297
213.91993	0.01296
213.92104	0.01294
213.92214	0.01293
213.92324	0.01294
213.92435	0.01297
213.92545	0.01299
213.92655	0.01298
213.92766	0.01295
213.92876	0.01292
213.92986	0.0129
213.93097	0.01291
213.93207	0.01293
213.93317	0.01295
213.93428	0.01295
213.93538	0.01295
213.93648	0.01296
213.93759	0.01298
213.93869	0.013
213.93979	0.01301
213.9409	0.013
213.942	0.01297
213.9431	0.01295
213.94421	0.01295
213.94531	0.01296
213.94642	0.01296
213.94752	0.01294
213.94862	0.01288
213.94973	0.0128
213.95083	0.01273
213.95193	0.01269
213.95304	0.0127
213.95414	0.01273
213.95524	0.01278
213.95635	0.01283
213.95745	0.01287
213.95855	0.0129
213.95966	0.01293
213.96076	0.01294
213.96187	0.01293
213.96297	0.01291
213.96407	0.01289
213.96518	0.01289
213.96628	0.01292
213.96738	0.01297
213.96849	0.01301
213.96959	0.01303
213.9707	0.01302
213.9718	0.01298
213.9729	0.01293
213.97401	0.01287
213.97511	0.01282
213.97621	0.01278
213.97732	0.01277
213.97842	0.0128
213.97953	0.01288
213.98063	0.01298
213.98173	0.01306
213.98284	0.01311
213.98394	0.01309
213.98505	0.01303
213.98615	0.01296
213.98725	0.01291
213.98836	0.01289
213.98946	0.0129
213.99057	0.01294
213.99167	0.01296
213.99277	0.01297
213.99388	0.01296
213.99498	0.01292
213.99609	0.01287
213.99719	0.01282
213.99829	0.01279
213.9994	0.01279
214.0005	0.01281
214.00161	0.01286
214.00271	0.01291
214.00381	0.01295
214.00492	0.01298
214.00602	0.01301
214.00713	0.01305
214.00823	0.01309
214.00933	0.01313
214.01044	0.01314
214.01154	0.01313
214.01265	0.01309
214.01375	0.01304
214.01486	0.01297
214.01596	0.01291
214.01706	0.01288
214.01817	0.01289
214.01927	0.01293
214.02038	0.01298
214.02148	0.01302
214.02259	0.01301
214.02369	0.01297
214.02479	0.01291
214.0259	0.01285
214.027	0.0128
214.02811	0.01278
214.02921	0.0128
214.03032	0.01283
214.03142	0.01287
214.03252	0.01288
214.03363	0.01286
214.03473	0.01283
214.03584	0.0128
214.03694	0.01281
214.03805	0.01285
214.03915	0.01289
214.04026	0.01292
214.04136	0.01291
214.04246	0.01286
214.04357	0.01281
214.04467	0.01278
214.04578	0.01278
214.04688	0.01279
214.04799	0.01281
214.04909	0.01279
214.0502	0.01276
214.0513	0.01271
214.05241	0.01269
214.05351	0.01269
214.05462	0.01271
214.05572	0.01272
214.05682	0.01272
214.05793	0.01273
214.05903	0.01278
214.06014	0.01288
214.06124	0.013
214.06235	0.01311
214.06345	0.01317
214.06456	0.0132
214.06566	0.0132
214.06677	0.01319
214.06787	0.01317
214.06898	0.01313
214.07008	0.01308
214.07119	0.01304
214.07229	0.01302
214.0734	0.01304
214.0745	0.01308
214.07561	0.01311
214.07671	0.01311
214.07782	0.01306
214.07892	0.013
214.08002	0.01294
214.08113	0.01291
214.08223	0.01291
214.08334	0.01292
214.08444	0.01292
214.08555	0.01292
214.08665	0.01289
214.08776	0.01286
214.08886	0.01283
214.08997	0.01282
214.09107	0.01283
214.09218	0.01284
214.09328	0.01286
214.09439	0.01287
214.09549	0.01288
214.0966	0.01291
214.0977	0.01296
214.09881	0.01303
214.09991	0.0131
214.10102	0.01315
214.10213	0.01317
214.10323	0.01317
214.10434	0.01314
214.10544	0.0131
214.10655	0.01305
214.10765	0.01301
214.10876	0.01298
214.10986	0.01295
214.11097	0.01293
214.11207	0.01292
214.11318	0.01291
214.11428	0.01292
214.11539	0.01294
214.11649	0.01297
214.1176	0.013
214.1187	0.01302
214.11981	0.01305
214.12091	0.01307
214.12202	0.01309
214.12312	0.0131
214.12423	0.01309
214.12534	0.0131
214.12644	0.01311
214.12755	0.01313
214.12865	0.01315
214.12976	0.01315
214.13086	0.01313
214.13197	0.01311
214.13307	0.01308
214.13418	0.01305
214.13528	0.01301
214.13639	0.01298
214.1375	0.01295
214.1386	0.01293
214.13971	0.01291
214.14081	0.01289
214.14192	0.01288
214.14302	0.01287
214.14413	0.01289
214.14523	0.01291
214.14634	0.01295
214.14745	0.013
214.14855	0.01306
214.14966	0.01311
214.15076	0.01313
214.15187	0.01311
214.15297	0.01305
214.15408	0.01297
214.15518	0.0129
214.15629	0.01286
214.1574	0.01285
214.1585	0.01285
214.15961	0.01283
214.16071	0.01282
214.16182	0.01282
214.16292	0.01284
214.16403	0.01289
214.16514	0.01295
214.16624	0.01301
214.16735	0.01305
214.16845	0.01308
214.16956	0.01311
214.17067	0.01314
214.17177	0.01317
214.17288	0.01318
214.17398	0.01319
214.17509	0.01319
214.17619	0.01319
214.1773	0.01319
214.17841	0.01317
214.17951	0.01313
214.18062	0.01308
214.18172	0.01302
214.18283	0.01298
214.18394	0.01296
214.18504	0.01297
214.18615	0.01298
214.18725	0.01299
214.18836	0.013
214.18947	0.01301
214.19057	0.01303
214.19168	0.01307
214.19278	0.0131
214.19389	0.01311
214.195	0.01309
214.1961	0.01305
214.19721	0.01302
214.19831	0.01304
214.19942	0.01309
214.20053	0.01316
214.20163	0.0132
214.20274	0.01322
214.20385	0.01322
214.20495	0.01322
214.20606	0.01323
214.20716	0.01324
214.20827	0.01324
214.20938	0.01321
214.21048	0.01314
214.21159	0.01305
214.2127	0.01296
214.2138	0.0129
214.21491	0.01288
214.21601	0.01289
214.21712	0.01293
214.21823	0.01299
214.21933	0.01308
214.22044	0.01316
214.22155	0.01324
214.22265	0.01329
214.22376	0.01331
214.22486	0.01333
214.22597	0.01332
214.22708	0.0133
214.22818	0.01326
214.22929	0.0132
214.2304	0.01313
214.2315	0.01308
214.23261	0.01305
214.23372	0.01304
214.23482	0.01305
214.23593	0.01307
214.23704	0.01312
214.23814	0.01319
214.23925	0.01326
214.24036	0.0133
214.24146	0.0133
214.24257	0.01325
214.24368	0.01317
214.24478	0.01309
214.24589	0.01306
214.24699	0.01307
214.2481	0.01313
214.24921	0.01322
214.25031	0.01331
214.25142	0.01337
214.25253	0.0134
214.25363	0.01339
214.25474	0.01335
214.25585	0.01328
214.25696	0.0132
214.25806	0.01311
214.25917	0.01305
214.26028	0.01303
214.26138	0.01304
214.26249	0.01307
214.2636	0.0131
214.2647	0.01312
214.26581	0.01312
214.26692	0.01312
214.26802	0.01314
214.26913	0.01319
214.27024	0.01328
214.27134	0.01338
214.27245	0.01345
214.27356	0.01346
214.27466	0.01341
214.27577	0.01335
214.27688	0.01329
214.27798	0.01325
214.27909	0.01323
214.2802	0.01321
214.28131	0.01319
214.28241	0.01316
214.28352	0.01313
214.28463	0.0131
214.28573	0.01306
214.28684	0.01303
214.28795	0.01302
214.28905	0.01305
214.29016	0.01311
214.29127	0.0132
214.29238	0.01328
214.29348	0.01334
214.29459	0.01336
214.2957	0.01334
214.2968	0.01331
214.29791	0.01329
214.29902	0.01328
214.30013	0.01328
214.30123	0.01327
214.30234	0.01327
214.30345	0.01327
214.30455	0.01329
214.30566	0.01335
214.30677	0.01343
214.30788	0.01349
214.30898	0.01351
214.31009	0.01349
214.3112	0.01344
214.31231	0.01339
214.31341	0.01334
214.31452	0.01331
214.31563	0.0133
214.31674	0.01329
214.31784	0.01329
214.31895	0.01329
214.32006	0.01328
214.32116	0.01324
214.32227	0.01318
214.32338	0.01314
214.32449	0.01313
214.32559	0.01318
214.3267	0.01327
214.32781	0.01336
214.32892	0.01344
214.33002	0.01348
214.33113	0.01348
214.33224	0.01345
214.33335	0.01343
214.33445	0.0134
214.33556	0.01338
214.33667	0.01336
214.33778	0.01331
214.33888	0.01325
214.33999	0.01318
214.3411	0.01311
214.34221	0.01307
214.34331	0.01305
214.34442	0.01307
214.34553	0.01311
214.34664	0.01316
214.34775	0.0132
214.34885	0.01324
214.34996	0.01327
214.35107	0.01329
214.35218	0.01333
214.35328	0.01336
214.35439	0.01338
214.3555	0.01337
214.35661	0.01335
214.35771	0.01332
214.35882	0.01329
214.35993	0.01329
214.36104	0.01331
214.36215	0.01332
214.36325	0.01333
214.36436	0.01333
214.36547	0.01334
214.36658	0.01335
214.36769	0.01336
214.36879	0.01338
214.3699	0.0134
214.37101	0.0134
214.37212	0.01338
214.37322	0.01336
214.37433	0.01332
214.37544	0.01327
214.37655	0.01323
214.37766	0.0132
214.37876	0.01318
214.37987	0.01319
214.38098	0.01322
214.38209	0.01328
214.3832	0.01334
214.3843	0.01339
214.38541	0.0134
214.38652	0.01337
214.38763	0.01331
214.38874	0.01323
214.38984	0.01316
214.39095	0.01313
214.39206	0.01313
214.39317	0.01316
214.39428	0.01319
214.39539	0.01323
214.39649	0.01325
214.3976	0.01328
214.39871	0.01333
214.39982	0.0134
214.40093	0.01347
214.40203	0.01351
214.40314	0.01348
214.40425	0.01341
214.40536	0.01334
214.40647	0.01332
214.40758	0.01336
214.40868	0.01344
214.40979	0.01352
214.4109	0.01354
214.41201	0.01352
214.41312	0.01346
214.41423	0.0134
214.41533	0.01336
214.41644	0.01336
214.41755	0.01339
214.41866	0.01345
214.41977	0.01349
214.42088	0.0135
214.42198	0.01346
214.42309	0.01337
214.4242	0.01326
214.42531	0.01317
214.42642	0.01311
214.42753	0.01309
214.42864	0.0131
214.42974	0.01312
214.43085	0.01317
214.43196	0.01322
214.43307	0.01328
214.43418	0.01333
214.43529	0.01335
214.4364	0.01336
214.4375	0.01336
214.43861	0.01337
214.43972	0.01336
214.44083	0.01332
214.44194	0.01325
214.44305	0.01317
214.44416	0.01314
214.44526	0.01316
214.44637	0.01325
214.44748	0.01336
214.44859	0.01344
214.4497	0.01349
214.45081	0.01351
214.45192	0.01354
214.45303	0.01359
214.45413	0.01364
214.45524	0.01367
214.45635	0.01365
214.45746	0.01357
214.45857	0.01347
214.45968	0.0134
214.46079	0.01338
214.4619	0.0134
214.463	0.01345
214.46411	0.01349
214.46522	0.01351
214.46633	0.0135
214.46744	0.01349
214.46855	0.01349
214.46966	0.01348
214.47077	0.01347
214.47188	0.01345
214.47298	0.01343
214.47409	0.01343
214.4752	0.01343
214.47631	0.01344
214.47742	0.01343
214.47853	0.01341
214.47964	0.01338
214.48075	0.01336
214.48186	0.01334
214.48297	0.01333
214.48407	0.0133
214.48518	0.01327
214.48629	0.01324
214.4874	0.01321
214.48851	0.01319
214.48962	0.0132
214.49073	0.01323
214.49184	0.01327
214.49295	0.01331
214.49406	0.01335
214.49517	0.01338
214.49628	0.01339
214.49738	0.01339
214.49849	0.01337
214.4996	0.01335
214.50071	0.01334
214.50182	0.01333
214.50293	0.01332
214.50404	0.01329
214.50515	0.01325
214.50626	0.01319
214.50737	0.01312
214.50848	0.01308
214.50959	0.01307
214.5107	0.01311
214.51181	0.01319
214.51291	0.01329
214.51402	0.01336
214.51513	0.01341
214.51624	0.01343
214.51735	0.01344
214.51846	0.01346
214.51957	0.01349
214.52068	0.01352
214.52179	0.01354
214.5229	0.01355
214.52401	0.01357
214.52512	0.0136
214.52623	0.01364
214.52734	0.01369
214.52845	0.01373
214.52956	0.01375
214.53067	0.01374
214.53178	0.01371
214.53289	0.01367
214.53399	0.01362
214.5351	0.01358
214.53621	0.01352
214.53732	0.01347
214.53843	0.01342
214.53954	0.01341
214.54065	0.01343
214.54176	0.0135
214.54287	0.01359
214.54398	0.01367
214.54509	0.01372
214.5462	0.01375
214.54731	0.01374
214.54842	0.01372
214.54953	0.01368
214.55064	0.01363
214.55175	0.01358
214.55286	0.01355
214.55397	0.01353
214.55508	0.01353
214.55619	0.01354
214.5573	0.01357
214.55841	0.01361
214.55952	0.01366
214.56063	0.01371
214.56174	0.01373
214.56285	0.01373
214.56396	0.01371
214.56507	0.01369
214.56618	0.01369
214.56729	0.01369
214.5684	0.0137
214.56951	0.0137
214.57062	0.0137
214.57173	0.01369
214.57284	0.01365
214.57395	0.01359
214.57506	0.0135
214.57617	0.0134
214.57728	0.01331
214.57839	0.01323
214.5795	0.0132
214.58061	0.0132
214.58172	0.01324
214.58283	0.01329
214.58394	0.01337
214.58505	0.01347
214.58616	0.01358
214.58727	0.0137
214.58838	0.01378
214.58949	0.01379
214.5906	0.01374
214.59171	0.01364
214.59282	0.01354
214.59393	0.01346
214.59504	0.01345
214.59615	0.01351
214.59726	0.0136
214.59837	0.0137
214.59948	0.01377
214.60059	0.0138
214.6017	0.0138
214.60281	0.01379
214.60392	0.01378
214.60503	0.01376
214.60614	0.01372
214.60725	0.01368
214.60836	0.01363
214.60947	0.01361
214.61058	0.01361
214.61169	0.01363
214.6128	0.01366
214.61392	0.01368
214.61503	0.01368
214.61614	0.01366
214.61725	0.01364
214.61836	0.01364
214.61947	0.01366
214.62058	0.01373
214.62169	0.01381
214.6228	0.01388
214.62391	0.01391
214.62502	0.0139
214.62613	0.01385
214.62724	0.0138
214.62835	0.01376
214.62946	0.01372
214.63057	0.01367
214.63168	0.01362
214.63279	0.01358
214.6339	0.01358
214.63502	0.0136
214.63613	0.01364
214.63724	0.01368
214.63835	0.01368
214.63946	0.01367
214.64057	0.01364
214.64168	0.01361
214.64279	0.01361
214.6439	0.01361
214.64501	0.0136
214.64612	0.01358
214.64723	0.01353
214.64834	0.01347
214.64945	0.01344
214.65057	0.01343
214.65168	0.01345
214.65279	0.01346
214.6539	0.01347
214.65501	0.01345
214.65612	0.01344
214.65723	0.01344
214.65834	0.01348
214.65945	0.01355
214.66056	0.01363
214.66167	0.01369
214.66278	0.01371
214.6639	0.0137
214.66501	0.01367
214.66612	0.01365
214.66723	0.01366
214.66834	0.01371
214.66945	0.01377
214.67056	0.01384
214.67167	0.01388
214.67278	0.01388
214.67389	0.01386
214.67501	0.01381
214.67612	0.01378
214.67723	0.01378
214.67834	0.0138
214.67945	0.01383
214.68056	0.01384
214.68167	0.01384
214.68278	0.01384
214.68389	0.01383
214.68501	0.01382
214.68612	0.01382
214.68723	0.0138
214.68834	0.01377
214.68945	0.01372
214.69056	0.01367
214.69167	0.01365
214.69278	0.01366
214.6939	0.01371
214.69501	0.01378
214.69612	0.01382
214.69723	0.01384
214.69834	0.01382
214.69945	0.01377
214.70056	0.01371
