Wavelength	Xsec_Ave	STTDEV_Xsec_Ave
197.58056	1.1630255132322249e-17	3.917981352844157e-18
197.5815	1.1288722339298199e-17	4.124323100947344e-18
197.58244	1.2697139683636408e-17	4.624497854084831e-18
197.58339	1.1741449018668426e-17	5.797159262579484e-18
197.58433	1.2114994111644799e-17	4.455624304137351e-18
197.58527	1.446253970686972e-17	4.500732295775575e-18
197.58621	1.4003917697020827e-17	3.695675334419047e-18
197.58715	1.3232171435694004e-17	2.7840101879844703e-18
197.58809	1.3126760251566202e-17	1.9553804222588497e-18
197.58903	1.1439005544712565e-17	1.4937403490027589e-18
197.58997	9.003994007306313e-18	3.87036649797718e-18
197.59091	8.76933473878262e-18	4.345639968684646e-18
197.59186	8.934982712362965e-18	5.049941403771714e-18
197.5928	1.1620312538917238e-17	5.090953971792439e-18
197.59374	1.461770609484982e-17	6.73025645038112e-18
197.59468	1.568064801826293e-17	6.563039834547277e-18
197.59562	1.3816541212677706e-17	5.284039910758382e-18
197.59656	1.3508647388420098e-17	4.061921370559246e-18
197.5975	1.1562696328472935e-17	2.9999592074215782e-18
197.59845	1.2839515956690105e-17	
197.59939		
197.60033		
197.60127		
197.60221	1.2103680812351077e-17	
197.60315		
197.60409		
197.60503		
197.60598		
197.60692	1.379471826220803e-17	
197.60786	1.2096096532696307e-17	
197.6088	1.0867045672469205e-17	
197.60974	1.011985852365695e-17	
197.61068	9.941560406727226e-18	2.342110663057792e-19
197.61162	9.731538789389169e-18	1.0635143904867272e-19
197.61257	1.2044350282156664e-17	3.836221418157268e-18
197.61351	1.3967465655006142e-17	4.67517797590865e-18
197.61445	1.42495207690535e-17	4.455659141479065e-18
197.61539	1.4108056720358686e-17	3.9848347169301714e-18
197.61633	1.365258378016332e-17	3.3785150754998717e-18
197.61727	1.3412577543214475e-17	2.2068958264343085e-18
197.61821	1.3630388989922378e-17	3.386194390579137e-18
197.61916	1.0493712004814186e-17	5.392577048358727e-18
197.6201	1.0849653552198238e-17	5.94019650402289e-18
197.62104	1.1734496520278495e-17	5.466573031141478e-18
197.62198	1.1749759202727787e-17	5.182339236850389e-18
197.62292	1.3901698537809193e-17	3.7503061077491276e-18
197.62386	1.3549438703171005e-17	3.644537485546639e-18
197.62481	1.3451034744649934e-17	4.21837962294312e-18
197.62575	1.3449585623247827e-17	5.0652339165106104e-18
197.62669	1.0950869906469576e-17	6.107946384649808e-18
197.62763	1.0560427647017236e-17	5.625002614274245e-18
197.62857	1.0001039497762468e-17	6.032368511557434e-18
197.62951	9.83515619434857e-18	5.36350328130085e-18
197.63046	1.2477215372031945e-17	
197.6314		
197.63234		
197.63328		
197.63422		
197.63516		
197.63611		
197.63705	8.502258580346954e-18	
197.63799	1.1650838814332834e-17	3.956037485134247e-18
197.63893	1.504442749392434e-17	
197.63987	1.5101075272607232e-17	
197.64081		
197.64176	1.5750443638564908e-17	
197.6427		
197.64364		
197.64458		
197.64552		
197.64646		
197.64741		
197.64835	1.0612073691796489e-17	
197.64929	7.790719773910832e-18	3.7977818671218265e-18
197.65023	7.366566992829949e-18	2.982521762497516e-18
197.65117	8.698109042045333e-18	1.179399074673786e-18
197.65212	9.032618599650645e-18	1.5505527378571508e-18
197.65306	1.060508258201467e-17	1.6437665944585313e-18
197.654	1.1557754491438987e-17	1.4457695782570754e-18
197.65494	1.228468134179031e-17	1.4605863709355489e-18
197.65588	1.3291015451391656e-17	1.5619683442777646e-18
197.65682	1.3224693756987435e-17	1.843499718963441e-18
197.65777	1.3178813891524506e-17	2.0433539214337914e-18
197.65871	1.173394447731455e-17	
197.65965	9.901399919537034e-18	2.790767234438954e-18
197.66059	9.904862851577965e-18	3.06530242687575e-18
197.66153	1.0120370019859736e-17	2.7797083930674665e-18
197.66248	1.0381264111517224e-17	1.6721077330053195e-18
197.66342	1.0396940253702427e-17	2.995074799375949e-19
197.66436	1.0413626086329293e-17	2.0283362382807346e-18
197.6653	1.039557894106715e-17	3.1099562777598082e-18
197.66624	1.2181397057094134e-17	9.387325220611306e-19
197.66719	1.2646287577824847e-17	
197.66813	1.0772942691622194e-17	4.212285878411038e-18
197.66907	1.1100715732888674e-17	4.351454996225545e-18
197.67001	1.35846334758632e-17	
197.67095	1.238315150915592e-17	
197.6719	1.1157939832010533e-17	
197.67284	1.0241682824633177e-17	
197.67378		
197.67472		
197.67566		
197.67661		
197.67755		
197.67849		
197.67943		
197.68037		
197.68132		
197.68226		
197.6832		
197.68414		
197.68508		
197.68603		
197.68697		
197.68791		
197.68885	1.0365730134655205e-17	
197.6898		
197.69074		
197.69168		
197.69262		
197.69356		
197.69451		
197.69545		
197.69639	9.5121832073552e-18	9.743599509276795e-19
197.69733	8.768880073910853e-18	1.1677954931709603e-18
197.69828	8.958936191885611e-18	1.4763638332921068e-18
197.69922	9.542548033332342e-18	1.6455226834285995e-18
197.70016	8.151719946925499e-18	
197.7011	8.755945362400017e-18	
197.70204	9.587010562758142e-18	
197.70299		
197.70393		
197.70487		
197.70581		
197.70676		
197.7077		
197.70864		
197.70958		
197.71053		
197.71147		
197.71241		
197.71335		
197.7143		
197.71524	7.061507186246299e-18	
197.71618	6.3997272456538395e-18	
197.71712		
197.71807		
197.71901		
197.71995		
197.72089		
197.72184		
197.72278		
197.72372		
197.72466		
197.72561		
197.72655	1.0212632365616706e-17	
197.72749	9.859846889381416e-18	
197.72843	9.569997537951765e-18	
197.72938	9.39214802386433e-18	
197.73032	9.064755710894209e-18	
197.73126	8.601065624540049e-18	
197.7322		
197.73315		
197.73409		
197.73503		
197.73597		
197.73692		
197.73786		
197.7388		
197.73974		
197.74069		
197.74163		
197.74257		
197.74352		
197.74446		
197.7454		
197.74634		
197.74729		
197.74823		
197.74917		
197.75011		
197.75106		
197.752		
197.75294		
197.75389		
197.75483		
197.75577		
197.75671		
197.75766		
197.7586		
197.75954		
197.76049		
197.76143	1.1859163049909777e-17	
197.76237	1.26031421546828e-17	
197.76331	1.3034464030509613e-17	
197.76426	1.3531318518442538e-17	
197.7652	1.4053638303347738e-17	
197.76614	1.467159364616275e-17	
197.76709		
197.76803		
197.76897		
197.76991		
197.77086		
197.7718		
197.77274		
197.77369		
197.77463		
197.77557		
197.77652		
197.77746		
197.7784		
197.77934		
197.78029		
197.78123		
197.78217		
197.78312		
197.78406		
197.785		
197.78595		
197.78689		
197.78783		
197.78878		
197.78972		
197.79066		
197.7916		
197.79255		
197.79349		
197.79443		
197.79538		
197.79632		
197.79726		
197.79821		
197.79915		
197.80009		
197.80104		
197.80198		
197.80292	1.2618441602089277e-17	4.378522553122646e-20
197.80387	1.1477582221598653e-17	5.18903685480883e-19
197.80481	1.21088772093289e-17	3.334955840096308e-18
197.80575	8.67640737143294e-18	
197.8067	7.887011755224749e-18	
197.80764	7.445601751114804e-18	
197.80858	7.372671310025044e-18	
197.80953	9.383070080929926e-18	2.5135027364830633e-18
197.81047	9.285540813412643e-18	1.681248182344503e-18
197.81141	9.463818359573767e-18	2.003844092808769e-18
197.81236	9.59546072054268e-18	2.2584602303899834e-18
197.8133	1.0067843953796372e-17	2.6787028444249675e-18
197.81424	1.0922592317472517e-17	2.4743368032080165e-18
197.81519	1.1293759310299438e-17	1.4728859584818744e-18
197.81613	1.114246487738698e-17	2.9745660324106935e-19
197.81707	1.0813487111237066e-17	1.6912069972754075e-18
197.81802	1.0907200447758088e-17	2.723500056762439e-18
197.81896	1.1419982673510701e-17	3.656036068954092e-18
197.8199	1.2173943779992986e-17	4.8400664710671985e-18
197.82085	1.2715861038244387e-17	5.777898733191993e-18
197.82179	1.6931507785404358e-17	
197.82273	1.6257614642221094e-17	
197.82368	1.5252714103220774e-17	
197.82462	1.4870238835181665e-17	
197.82556	1.45418622292053e-17	
197.82651	1.3845298735577048e-17	
197.82745		
197.82839	1.044335721005312e-17	
197.82934		
197.83028		
197.83123		
197.83217	9.628211830733488e-18	
197.83311		
197.83406		
197.835		
197.83594		
197.83689		
197.83783		
197.83877		
197.83972		
197.84066		
197.8416		
197.84255		
197.84349		
197.84444		
197.84538		
197.84632		
197.84727		
197.84821		
197.84915		
197.8501		
197.85104		
197.85199		
197.85293		
197.85387		
197.85482		
197.85576		
197.8567	1.2173529361081979e-17	
197.85765	1.1364432884283769e-17	
197.85859	1.0881129302678119e-17	
197.85954	1.0937022977493255e-17	
197.86048	1.1488283363218081e-17	
197.86142		
197.86237	1.1523875175591634e-17	
197.86331	1.0197778808950736e-17	
197.86425	9.030973746654431e-18	2.6762209442442655e-19
197.8652	8.133129489106252e-18	1.1026831750729204e-19
197.86614	7.785663241341649e-18	
197.86709		
197.86803		
197.86897		
197.86992		
197.87086		
197.87181		
197.87275		
197.87369		
197.87464		
197.87558		
197.87653		
197.87747		
197.87841		
197.87936		
197.8803		
197.88125		
197.88219		
197.88313		
197.88408		
197.88502		
197.88597		
197.88691		
197.88785	9.756588039540789e-18	
197.8888	8.65200426363668e-18	7.076879594479596e-19
197.88974	7.970926980873034e-18	8.0097235889947875e-19
197.89069	7.700987036292638e-18	6.059590684187404e-19
197.89163	7.947305641303881e-18	2.217903146003143e-19
197.89257	8.605821160806798e-18	1.608531933233004e-19
197.89352	9.363914775312608e-18	
197.89446	1.045446575144687e-17	
197.89541	9.660677211967545e-18	3.639072255250281e-18
197.89635	9.928638521526899e-18	3.653858413204057e-18
197.8973	9.837896343513357e-18	4.126583540686675e-18
197.89824	9.35805598452087e-18	4.080891676215399e-18
197.89918	8.730545532652568e-18	3.6109843249063465e-18
197.90013	1.0047837442525023e-17	3.900696139177591e-18
197.90107		
197.90202		
197.90296		
197.9039		
197.90485		
197.90579		
197.90674		
197.90768		
197.90863		
197.90957		
197.91051		
197.91146	8.169588918404851e-18	
197.9124	8.614105857482618e-18	
197.91335	9.276358065509897e-18	
197.91429	1.0001350566806969e-17	
197.91524	1.0566436705595127e-17	
197.91618	1.0995776429523964e-17	
197.91712		
197.91807		
197.91901		
197.91996		
197.9209		
197.92185	9.54147124517362e-18	
197.92279	7.99822539833168e-18	2.7113885664525918e-18
197.92374	8.199930029003744e-18	2.997897236178271e-18
197.92468	8.418569140182281e-18	2.979578006195169e-18
197.92562	7.239214806854491e-18	2.5986945294256576e-18
197.92657	9.164769814459052e-18	4.901891997512444e-19
197.92751	9.757683269704606e-18	1.2515867389114834e-18
197.92846		
197.9294		
197.93035		
197.93129		
197.93224		
197.93318		
197.93412		
197.93507		
197.93601		
197.93696	1.0463839532117248e-17	1.5891712285066305e-18
197.9379	9.745256761401843e-18	1.2664010582174415e-18
197.93885	9.779665228234772e-18	3.806167286228409e-19
197.93979	9.164087635990746e-18	1.3300712716680234e-18
197.94074	8.305363151355342e-18	1.7995612465748747e-18
197.94168	7.586748992265682e-18	1.7476193720245532e-18
197.94263	7.304266852425838e-18	7.686405764250921e-19
197.94357	7.411938868211702e-18	8.562693341943044e-19
197.94452	7.550594367798484e-18	1.4334636348899848e-18
197.94546	7.868563119546928e-18	2.0706076419543664e-18
197.9464	8.36437548997052e-18	2.7633533699941496e-18
197.94735	7.880487809442309e-18	2.420449055894772e-18
197.94829	7.73490732760173e-18	2.1313075925675053e-18
197.94924	7.924456588795131e-18	1.6465909979207145e-18
197.95018	7.891223308493529e-18	1.137338688398505e-18
197.95113	7.834756241586405e-18	5.99521826149891e-19
197.95207	7.74641160589684e-18	7.870413047646554e-19
197.95302	7.579269300987206e-18	1.230259757166051e-18
197.95396	8.02675271926442e-18	1.2143648091346302e-18
197.95491	8.101416207363246e-18	1.486938594129598e-18
197.95585	8.516928809477042e-18	1.8661140654506947e-18
197.9568	8.663272101740604e-18	1.7861423958328786e-18
197.95774	8.196672499766694e-18	1.6428280748098822e-18
197.95869	8.39049498135926e-18	1.383809386712063e-18
197.95963	8.461044173258052e-18	1.3776917644986671e-18
197.96058	8.45152216965222e-18	1.6801135682198184e-18
197.96152	7.822444541835745e-18	2.5646932380717303e-18
197.96246	8.628825891448835e-18	2.3012562258381007e-18
197.96341	7.089754171503219e-18	1.1071242340470065e-18
197.96435	6.6402668865694485e-18	5.707267270719016e-19
197.9653	7.13443603213063e-18	2.0144862334647656e-18
197.96624	6.910244827250012e-18	2.2585399849317515e-18
197.96719	7.052983767031389e-18	2.4630607852062986e-18
197.96813	6.755104487841874e-18	2.3589437458310027e-18
197.96908	7.036041330099455e-18	2.125232010016557e-18
197.97002	7.739797213498896e-18	1.5376326917485303e-18
197.97097	7.735256435357515e-18	1.8903347500306553e-18
197.97191	7.988212601240965e-18	1.9646266723249034e-18
197.97286	7.966787584404487e-18	1.5550105397280287e-18
197.9738	7.232828592870023e-18	1.4096821270510158e-18
197.97475	7.154852351906076e-18	1.204750156384975e-18
197.97569	7.012418449751202e-18	1.3937787220669608e-18
197.97664	6.8592561548290474e-18	1.6786863673599487e-18
197.97758	6.4454138179357014e-18	1.748588015695423e-19
197.97853	6.324526438615196e-18	9.453474692435772e-20
197.97947	6.369124190714176e-18	2.8721575770992355e-19
197.98042	6.549575896493849e-18	7.397965241794864e-19
197.98136	6.707500949224821e-18	1.2209484407163526e-18
197.98231	6.777390268749136e-18	1.4331265693082183e-18
197.98325	5.780834819357071e-18	1.815237308526229e-18
197.9842	6.121327552071737e-18	1.7205105569157006e-18
197.98514	5.974073797269006e-18	1.519796684328898e-18
197.98609	6.457403767090802e-18	1.3407598184039751e-18
197.98703	5.4044171017836516e-18	5.877531677670124e-19
197.98798	5.351572974072264e-18	1.0909210868454616e-18
197.98892	6.6235325055488805e-18	2.305671243401945e-18
197.98987	6.883578583800517e-18	2.541097919929469e-18
197.99081	7.304577876755693e-18	2.965810347710148e-18
197.99176	7.690222276960943e-18	3.3892254842839066e-18
197.9927	7.850035117495377e-18	3.611094464832796e-18
197.99365	7.867905739129997e-18	3.684841132009902e-18
197.99459	7.547380790006887e-18	3.1013660252409035e-18
197.99554	7.467086016375896e-18	3.0556720441584456e-18
197.99648	7.398891614369999e-18	2.8672282155689483e-18
197.99743	7.322867145199632e-18	2.5587271113082722e-18
197.99837	7.244843035572344e-18	2.340336738832934e-18
197.99932	7.755634439282482e-18	2.5867089039411757e-18
198.00026	7.869682974663186e-18	2.656541301971378e-18
198.00121	7.354857304800537e-18	2.4479096309285736e-18
198.00215	6.227567710742004e-18	2.6513268788876747e-19
198.0031	6.2221751485364716e-18	7.871313434942842e-19
198.00404	6.3811434497381375e-18	1.5283232203026577e-18
198.00499	7.987840910503901e-18	
198.00593	8.332132381757065e-18	
198.00688	8.534875887171419e-18	
198.00783	8.680500185083423e-18	
198.00877	8.767167072221451e-18	
198.00972	7.880963701975803e-18	1.273450092898884e-18
198.01066	8.607687004793083e-18	
198.01161	8.294598888165545e-18	
198.01255		
198.0135		
198.01444	8.00704049499812e-18	
198.01539	7.670017257463801e-18	4.873098393678093e-19
198.01633	6.184975681819606e-18	1.428663850297537e-18
198.01728	5.521585253858132e-18	8.25956837005037e-19
198.01822		
198.01917		
198.02011		
198.02106		
198.022		
198.02295		
198.0239		
198.02484		
198.02579		
198.02673		
198.02768		
198.02862		
198.02957		
198.03051		
198.03146		
198.0324		
198.03335		
198.03429		
198.03524		
198.03619	8.624467279665412e-18	
198.03713	7.838185455850408e-18	
198.03808	7.628901343103912e-18	
198.03902	6.2367030717106065e-18	1.6847481359326351e-18
198.03997	6.1256759126080274e-18	2.105507888161312e-18
198.04091	6.8110462547121855e-18	2.47587546321626e-18
198.04186	6.97525519828827e-18	3.3756385479825536e-18
198.0428	5.6610489697950584e-18	2.349446492977752e-18
198.04375	7.699565515652439e-18	3.765650302856693e-18
198.0447	9.033025834794624e-18	1.969260382383576e-18
198.04564	7.971192287499471e-18	1.484830084583927e-18
198.04659	7.38910205983386e-18	
198.04753	5.9464778404852336e-18	
198.04848		
198.04942		
198.05037		
198.05132	5.9773623009258685e-18	
198.05226	6.0603295848075534e-18	9.879767387821183e-19
198.05321	6.540299662701134e-18	8.692732148844916e-19
198.05415	6.371739506435305e-18	
198.0551	6.576968022093299e-18	
198.05604	6.5642631648004465e-18	
198.05699	6.553311075452216e-18	
198.05793	6.4187483212241614e-18	4.815205890211794e-19
198.05888	6.711530264700022e-18	1.2808741197123347e-18
198.05983	6.867371288856176e-18	1.6437147598026305e-18
198.06077	6.779206285768418e-18	1.891743612609042e-18
198.06172	6.3266848010810514e-18	2.9073189037437646e-18
198.06266		
198.06361		
198.06455		
198.0655		
